student_id,student_country,date_registered,date_watched,minutes_watched,onboarded,paid
286704,CI,2022-08-17,2022-08-17,70.3,1,0
286721,NG,2022-08-17,2022-08-17,4.5,1,0
286775,TZ,2022-08-17,NULL,0,0,0
286962,PE,2022-08-17,2022-08-17,27.8,1,0
287038,PK,2022-08-18,NULL,0,0,0
287070,PK,2022-08-18,NULL,0,0,0
287075,IN,2022-08-18,2022-08-18,6.2,1,0
287155,MX,2022-08-18,NULL,0,0,0
287391,TZ,2022-08-20,NULL,0,0,0
287463,IN,2022-08-21,2022-08-21,34.9,1,0
287491,IN,2022-08-21,2022-08-21,0.1,1,0
287587,UZ,2022-08-22,2022-08-22,2.1,1,0
287587,UZ,2022-08-22,2022-09-15,10,1,0
287626,GB,2022-08-22,NULL,0,0,0
287629,DZ,2022-08-22,2022-08-22,1.5,1,0
287646,EG,2022-08-22,2022-08-22,3.5,1,0
287664,IT,2022-08-23,NULL,0,0,0
287859,IN,2022-08-24,NULL,0,0,0
287870,US,2022-08-24,NULL,0,0,0
287876,IN,2022-08-24,NULL,0,0,0
287954,IN,2022-08-25,NULL,0,0,0
287974,IN,2022-08-25,NULL,0,0,0
288269,CM,2022-08-27,2022-09-09,82.8,1,1
288269,CM,2022-08-27,2022-09-07,2.3,1,1
288269,CM,2022-08-27,2022-09-06,73.1,1,1
288269,CM,2022-08-27,2022-09-08,68.3,1,1
288269,CM,2022-08-27,2022-09-05,43.3,1,1
288269,CM,2022-08-27,2022-09-04,4.6,1,1
288269,CM,2022-08-27,2022-08-28,13.4,1,1
288269,CM,2022-08-27,2022-08-27,32.1,1,1
288269,CM,2022-08-27,2022-10-02,50.2,1,1
288269,CM,2022-08-27,2022-09-30,7.8,1,1
288269,CM,2022-08-27,2022-09-29,22.6,1,1
288269,CM,2022-08-27,2022-09-28,20.7,1,1
288269,CM,2022-08-27,2022-09-27,20.1,1,1
288269,CM,2022-08-27,2022-10-03,10,1,1
288269,CM,2022-08-27,2022-09-26,38.1,1,1
288269,CM,2022-08-27,2022-09-13,58.4,1,1
288269,CM,2022-08-27,2022-09-12,58.4,1,1
288269,CM,2022-08-27,2022-09-11,4.5,1,1
288269,CM,2022-08-27,2022-09-10,42.7,1,1
288269,CM,2022-08-27,2022-09-21,57.2,1,1
288269,CM,2022-08-27,2022-09-20,2.4,1,1
288269,CM,2022-08-27,2022-09-19,14.7,1,1
288269,CM,2022-08-27,2022-09-18,12.4,1,1
288269,CM,2022-08-27,2022-09-17,32.9,1,1
288269,CM,2022-08-27,2022-09-16,35.8,1,1
288269,CM,2022-08-27,2022-09-15,57.5,1,1
288269,CM,2022-08-27,2022-09-14,8.4,1,1
288269,CM,2022-08-27,2022-10-20,0.9,1,1
288269,CM,2022-08-27,2022-10-19,15.4,1,1
288269,CM,2022-08-27,2022-10-17,16.4,1,1
288269,CM,2022-08-27,2022-10-14,16.7,1,1
288269,CM,2022-08-27,2022-10-12,0.1,1,1
288269,CM,2022-08-27,2022-10-10,11.2,1,1
288269,CM,2022-08-27,2022-10-08,23.7,1,1
288269,CM,2022-08-27,2022-10-07,19.6,1,1
288269,CM,2022-08-27,2022-10-06,24.3,1,1
288269,CM,2022-08-27,2022-10-05,22.3,1,1
288269,CM,2022-08-27,2022-10-04,32.2,1,1
288269,CM,2022-08-27,2022-09-25,2.3,1,1
288269,CM,2022-08-27,2022-09-24,32.6,1,1
288269,CM,2022-08-27,2022-09-23,65.6,1,1
288269,CM,2022-08-27,2022-09-22,37.2,1,1
288269,CM,2022-08-27,2022-09-01,47.3,1,1
288269,CM,2022-08-27,2022-09-03,20.2,1,1
288269,CM,2022-08-27,2022-08-31,19.1,1,1
288269,CM,2022-08-27,2022-08-30,10.6,1,1
288269,CM,2022-08-27,2022-09-02,12.6,1,1
288269,CM,2022-08-27,2022-08-29,16.2,1,1
288358,GB,2022-08-27,2022-08-27,0.1,1,0
288447,IN,2022-08-28,2022-08-28,1.3,1,0
288819,IN,2022-08-31,NULL,0,0,0
288856,FR,2022-08-31,NULL,0,0,0
288903,IN,2022-08-31,2022-09-03,1.1,1,0
288903,IN,2022-08-31,2022-08-31,40,1,0
289025,IN,2022-09-01,2022-09-02,30.5,1,0
289025,IN,2022-09-01,2022-09-01,49.5,1,0
289031,LY,2022-09-01,2022-09-02,0.6,1,0
289031,LY,2022-09-01,2022-09-01,35.8,1,0
289053,NG,2022-09-01,NULL,0,0,0
289088,DE,2022-09-01,NULL,0,0,0
289416,PT,2022-09-04,NULL,0,0,0
289667,PT,2022-09-06,2022-09-06,0.8,1,0
289679,IN,2022-09-06,NULL,0,0,0
289692,PT,2022-09-06,NULL,0,0,0
289749,IN,2022-09-07,2022-09-07,0.2,1,0
289863,GB,2022-09-08,NULL,0,0,0
289883,BE,2022-09-08,NULL,0,0,0
290001,IT,2022-09-09,2022-09-09,0.6,1,0
290143,IN,2022-09-10,NULL,0,0,0
290154,EG,2022-09-10,NULL,0,0,0
290156,AE,2022-09-10,2022-09-12,1.2,1,0
290156,AE,2022-09-10,2022-09-11,0.6,1,0
290320,US,2022-09-12,NULL,0,0,0
290522,EG,2022-09-13,NULL,0,0,0
290565,BE,2022-09-13,2022-09-13,1.7,1,0
290643,IN,2022-09-14,NULL,0,0,0
290845,FR,2022-09-15,2022-09-15,4,1,0
290860,IN,2022-09-15,2022-09-15,0.2,1,0
290870,GB,2022-09-15,NULL,0,0,0
291066,NL,2022-09-17,NULL,0,0,0
291121,IN,2022-09-18,2022-10-20,12.8,1,0
291121,IN,2022-09-18,2022-10-19,5.6,1,0
291121,IN,2022-09-18,2022-09-18,14.9,1,0
291191,US,2022-09-18,NULL,0,0,0
291192,NG,2022-09-18,NULL,0,0,0
291291,VN,2022-09-19,NULL,0,0,0
291302,NG,2022-09-19,2022-09-20,27.4,1,0
291302,NG,2022-09-19,2022-09-19,36.2,1,0
291303,TR,2022-09-19,2022-09-19,0.7,1,0
291330,BE,2022-09-19,NULL,0,0,0
291384,US,2022-09-20,2022-09-20,0.2,1,0
291417,SA,2022-09-20,NULL,0,0,0
291421,IN,2022-09-20,NULL,0,0,0
291464,NG,2022-09-20,2022-09-20,23.8,1,0
291478,SE,2022-09-20,2022-09-28,1.1,1,0
291530,IN,2022-09-21,2022-09-21,17.6,1,0
291693,AL,2022-09-22,2022-09-22,30.2,1,0
291744,NL,2022-09-22,2022-09-22,12.3,1,0
291744,NL,2022-09-22,2022-09-30,6.1,1,1
291744,NL,2022-09-22,2022-09-28,0.1,1,1
291744,NL,2022-09-22,2022-10-16,38.6,1,1
291744,NL,2022-09-22,2022-10-13,105.3,1,1
291744,NL,2022-09-22,2022-10-20,29.2,1,1
291744,NL,2022-09-22,2022-10-09,52.6,1,1
291744,NL,2022-09-22,2022-10-03,9.1,1,1
291744,NL,2022-09-22,2022-10-02,43.4,1,1
291744,NL,2022-09-22,2022-10-12,47.7,1,1
291744,NL,2022-09-22,2022-10-11,61.7,1,1
291744,NL,2022-09-22,2022-10-10,80.5,1,1
291744,NL,2022-09-22,2022-10-06,61.5,1,1
291744,NL,2022-09-22,2022-10-04,49.6,1,1
291744,NL,2022-09-22,2022-09-26,2.5,1,0
291787,CZ,2022-09-23,2022-09-23,26.8,1,0
292039,SK,2022-09-25,2022-09-25,1.3,1,0
292058,US,2022-09-25,2022-09-25,0.5,1,0
292070,PE,2022-09-26,2022-09-26,0.4,1,0
292088,IN,2022-09-26,2022-09-26,42.9,1,0
292174,IN,2022-09-27,2022-09-29,0.8,1,0
292455,BD,2022-09-28,2022-09-28,0.1,1,0
292462,DE,2022-09-28,2022-10-10,2.5,1,1
292462,DE,2022-09-28,2022-10-19,24.5,1,1
292462,DE,2022-09-28,2022-10-15,0.4,1,1
292522,AE,2022-09-29,2022-09-29,25.8,1,0
292707,IN,2022-09-30,2022-09-30,0.1,1,0
292723,GB,2022-09-30,NULL,0,0,0
292755,GB,2022-09-30,NULL,0,0,0
292821,CA,2022-10-01,NULL,0,0,0
292968,BR,2022-10-02,2022-10-02,0.5,1,0
292977,DE,2022-10-02,2022-10-02,25.6,1,0
293068,EG,2022-10-03,2022-10-06,0.3,1,0
293068,EG,2022-10-03,2022-10-03,0.8,1,0
293107,VN,2022-10-03,2022-10-03,19.2,1,0
293107,VN,2022-10-03,2022-10-04,20.6,1,0
293127,IE,2022-10-03,NULL,0,0,0
293196,GB,2022-10-04,NULL,0,0,0
293209,EG,2022-10-04,2022-10-04,60.5,1,0
293211,DE,2022-10-04,NULL,0,0,0
293357,ZW,2022-10-05,2022-10-05,3.8,1,0
293366,DE,2022-10-05,NULL,0,0,0
293367,DE,2022-10-05,2022-10-18,11.6,1,0
293367,DE,2022-10-05,2022-10-05,152.2,1,0
293372,PK,2022-10-05,NULL,0,0,0
293394,MA,2022-10-05,2022-10-05,0.1,1,0
293480,BD,2022-10-06,2022-10-06,0.9,1,0
293559,US,2022-10-06,2022-10-06,0.1,1,0
293583,DE,2022-10-06,2022-10-11,0.1,1,0
293583,DE,2022-10-06,2022-10-06,41.6,1,0
293583,DE,2022-10-06,2022-10-10,28.1,1,0
293583,DE,2022-10-06,2022-10-07,139.6,1,0
293635,ID,2022-10-07,2022-10-07,0.8,1,0
293635,ID,2022-10-07,2022-10-12,0.7,1,0
293764,FI,2022-10-08,2022-10-08,0.3,1,0
293842,DE,2022-10-08,NULL,0,0,0
293930,IN,2022-10-09,NULL,0,0,0
293934,GB,2022-10-09,2022-10-09,4.2,1,0
293936,EG,2022-10-09,2022-10-14,0.1,1,0
294082,EG,2022-10-10,2022-10-10,0.1,1,0
294155,KE,2022-10-10,2022-10-11,5.8,1,0
294155,KE,2022-10-10,2022-10-10,1.2,1,0
294331,CN,2022-10-12,2022-10-12,0.7,1,0
294347,US,2022-10-12,2022-10-12,6,1,0
294405,BG,2022-10-12,NULL,0,0,0
294480,CA,2022-10-13,NULL,0,0,0
294503,ES,2022-10-13,2022-10-13,1.2,1,0
294508,US,2022-10-13,NULL,0,0,0
294541,IN,2022-10-13,NULL,0,0,0
294544,CA,2022-10-13,NULL,0,0,0
294579,GB,2022-10-13,2022-10-13,4.1,1,0
294629,ID,2022-10-13,2022-10-17,17.3,1,1
294629,ID,2022-10-13,2022-10-16,0.3,1,1
294629,ID,2022-10-13,2022-10-15,39.7,1,1
294629,ID,2022-10-13,2022-10-19,9,1,1
294629,ID,2022-10-13,2022-10-18,117.5,1,1
294629,ID,2022-10-13,2022-10-14,62.2,1,1
294665,BG,2022-10-14,NULL,0,0,0
294757,GB,2022-10-14,NULL,0,0,0
294773,CA,2022-10-15,2022-10-15,11.1,1,0
294773,CA,2022-10-15,2022-10-16,0.1,1,0
294805,GB,2022-10-15,NULL,0,0,0
295040,BD,2022-10-17,NULL,0,0,0
295110,BR,2022-10-18,NULL,0,0,0
295145,IN,2022-10-18,2022-10-18,27.8,1,0
295158,IN,2022-10-18,2022-10-18,0.3,1,0
295183,IT,2022-10-18,2022-10-18,0.4,1,0
295218,IN,2022-10-18,2022-10-19,4.2,1,0
295218,IN,2022-10-18,2022-10-18,11,1,0
295247,FR,2022-10-18,NULL,0,0,0
295398,DE,2022-10-20,2022-10-20,31.2,1,0
295412,IN,2022-10-20,NULL,0,0,0
295426,DZ,2022-10-20,NULL,0,0,0
258900,IN,2022-01-01,NULL,0,0,0
259066,SE,2022-01-03,NULL,0,0,0
259092,VN,2022-01-03,NULL,0,0,0
259122,NG,2022-01-03,NULL,0,0,0
259270,IN,2022-01-04,NULL,0,0,0
259910,IN,2022-01-10,NULL,0,0,0
260066,EG,2022-01-11,NULL,0,0,0
260259,IN,2022-01-13,NULL,0,0,0
260413,SA,2022-01-14,NULL,0,0,0
260427,US,2022-01-14,NULL,0,0,0
260576,BD,2022-01-15,NULL,0,0,0
260847,US,2022-01-18,NULL,0,0,0
261095,QA,2022-01-20,NULL,0,0,0
261113,US,2022-01-21,NULL,0,0,0
261332,QA,2022-01-23,NULL,0,0,0
261472,US,2022-01-24,NULL,0,0,0
261476,IL,2022-01-24,NULL,0,0,0
261651,NG,2022-01-26,NULL,0,0,0
261808,US,2022-01-28,NULL,0,0,0
261834,IN,2022-01-28,NULL,0,0,0
262045,US,2022-01-30,NULL,0,0,0
262123,IN,2022-01-31,NULL,0,0,0
262285,IN,2022-02-01,NULL,0,0,0
262388,IN,2022-02-02,NULL,0,0,0
262500,BR,2022-02-03,NULL,0,0,0
262546,ES,2022-02-03,NULL,0,0,0
262630,IL,2022-02-04,NULL,0,0,0
262753,DE,2022-02-05,NULL,0,0,0
262806,US,2022-02-06,2022-03-27,18.8,1,0
262806,US,2022-02-06,2022-04-04,3.8,1,0
262806,US,2022-02-06,2022-03-31,16.8,1,0
262912,IN,2022-02-07,NULL,0,0,0
263003,US,2022-02-07,2022-02-07,6.6,1,0
263021,CA,2022-02-08,2022-02-08,0.6,1,0
263027,AU,2022-02-08,2022-02-08,31.4,1,0
263027,AU,2022-02-08,2022-02-09,12.4,1,0
263148,QA,2022-02-09,2022-02-09,8.2,1,0
263176,GB,2022-02-09,NULL,0,0,0
263185,IN,2022-02-09,NULL,0,0,0
263329,JO,2022-02-11,NULL,0,0,0
263445,IN,2022-02-12,NULL,0,0,0
263457,DE,2022-02-12,2022-02-12,3.9,1,0
263651,IN,2022-02-14,2022-02-14,20.3,1,0
263756,IN,2022-02-15,2022-02-15,2.2,1,0
263762,EG,2022-02-15,NULL,0,0,0
263895,ES,2022-02-16,2022-04-11,6.6,1,0
263898,GB,2022-02-16,2022-02-16,11.4,1,0
263989,NP,2022-02-17,NULL,0,0,0
264047,MX,2022-02-17,2022-02-19,0.2,1,0
264101,ID,2022-02-18,NULL,0,0,0
264112,BR,2022-02-18,NULL,0,0,0
264193,US,2022-02-19,NULL,0,0,0
264433,ID,2022-02-21,2022-02-22,0.1,1,0
264433,ID,2022-02-21,2022-02-21,0.3,1,0
264509,US,2022-02-21,NULL,0,0,0
264532,US,2022-02-22,NULL,0,0,0
264651,DE,2022-02-22,2022-02-23,28,1,0
264657,MA,2022-02-22,NULL,0,0,0
264729,IN,2022-02-23,2022-02-23,0.2,1,0
264729,IN,2022-02-23,2022-04-26,5.2,1,0
264743,ES,2022-02-23,2022-02-23,0.8,1,0
264786,DE,2022-02-23,2022-02-23,1.1,1,0
264819,IN,2022-02-24,NULL,0,0,0
264851,DZ,2022-02-24,2022-02-24,10,1,0
264865,AR,2022-02-24,NULL,0,0,0
264877,DE,2022-02-24,NULL,0,0,0
264952,IN,2022-02-25,2022-04-12,7.8,1,0
264952,IN,2022-02-25,2022-04-10,5.2,1,0
264995,ES,2022-02-25,NULL,0,0,0
265016,US,2022-02-25,NULL,0,0,0
265040,GB,2022-02-25,NULL,0,0,0
265053,CA,2022-02-25,2022-02-25,0.2,1,0
265178,IN,2022-02-27,NULL,0,0,0
265247,TN,2022-02-27,NULL,0,0,0
265452,FR,2022-03-01,2022-03-07,14,1,0
265452,FR,2022-03-01,2022-03-01,7,1,0
265459,SE,2022-03-01,NULL,0,0,0
265604,IN,2022-03-02,2022-03-02,1.2,1,0
265657,IN,2022-03-02,2022-03-03,17.2,1,0
265790,EG,2022-03-03,NULL,0,0,0
265814,EG,2022-03-04,NULL,0,0,0
265840,US,2022-03-04,2022-03-04,14,1,0
265847,BG,2022-03-04,NULL,0,0,0
265870,US,2022-03-04,2022-03-04,4.9,1,0
266041,IN,2022-03-06,2022-04-04,39.2,1,0
266041,IN,2022-03-06,2022-04-01,47.8,1,0
266041,IN,2022-03-06,2022-03-31,62.6,1,0
266041,IN,2022-03-06,2022-03-30,17.7,1,0
266041,IN,2022-03-06,2022-03-17,13,1,0
266041,IN,2022-03-06,2022-03-15,29,1,0
266041,IN,2022-03-06,2022-04-07,81.1,1,0
266041,IN,2022-03-06,2022-03-11,39.9,1,0
266151,IN,2022-03-07,2022-03-08,0.1,1,0
266151,IN,2022-03-07,2022-03-07,39.9,1,0
266344,IN,2022-03-08,NULL,0,0,0
266386,KR,2022-03-08,2022-03-19,26.3,1,1
266386,KR,2022-03-08,2022-03-09,47.4,1,1
266386,KR,2022-03-08,2022-03-08,22.1,1,1
266386,KR,2022-03-08,2022-03-11,48.2,1,1
266386,KR,2022-03-08,2022-03-10,68.5,1,1
266438,GB,2022-03-08,NULL,0,0,0
266442,US,2022-03-08,2022-03-08,3,1,0
266453,IN,2022-03-08,2022-03-08,1.9,1,0
266539,NL,2022-03-09,2022-03-09,3.2,1,0
266610,TR,2022-03-09,NULL,0,0,0
266648,BG,2022-03-10,NULL,0,0,0
266711,US,2022-03-10,2022-04-01,0.8,1,0
266711,US,2022-03-10,2022-03-31,1.2,1,0
266711,US,2022-03-10,2022-03-30,16.5,1,0
266711,US,2022-03-10,2022-03-28,23.1,1,0
266711,US,2022-03-10,2022-03-21,1.5,1,0
266711,US,2022-03-10,2022-03-11,61.9,1,0
266711,US,2022-03-10,2022-03-10,6.1,1,0
266711,US,2022-03-10,2022-04-09,3.4,1,0
266711,US,2022-03-10,2022-04-07,19.5,1,0
266711,US,2022-03-10,2022-04-06,6,1,0
266711,US,2022-03-10,2022-04-05,8.7,1,0
266711,US,2022-03-10,2022-04-04,6.8,1,0
266850,IN,2022-03-11,NULL,0,0,0
266906,US,2022-03-12,NULL,0,0,0
266927,DE,2022-03-12,NULL,0,0,0
267050,US,2022-03-13,NULL,0,0,0
267107,IN,2022-03-13,NULL,0,0,0
267261,IN,2022-03-14,2022-03-21,12.4,1,0
267261,IN,2022-03-14,2022-03-16,10,1,0
267261,IN,2022-03-14,2022-03-15,18.1,1,0
267261,IN,2022-03-14,2022-03-14,28.5,1,0
267404,US,2022-03-15,2022-03-15,1.4,1,0
267419,PK,2022-03-15,2022-03-15,2.6,1,0
267511,FR,2022-03-16,NULL,0,0,0
267609,IN,2022-03-16,NULL,0,0,0
267615,US,2022-03-16,2022-03-16,4,1,0
267690,SA,2022-03-17,2022-03-17,1.7,1,0
267783,JP,2022-03-18,2022-03-18,4.8,1,0
267835,DZ,2022-03-18,NULL,0,0,0
267916,US,2022-03-19,2022-05-29,7,1,1
267916,US,2022-03-19,2022-05-27,115.2,1,1
267916,US,2022-03-19,2022-05-26,97.4,1,1
267916,US,2022-03-19,2022-06-03,97.1,1,1
267916,US,2022-03-19,2022-06-02,66.1,1,1
267916,US,2022-03-19,2022-06-01,52.1,1,1
267916,US,2022-03-19,2022-05-31,36.2,1,1
267916,US,2022-03-19,2022-06-04,70.7,1,1
267916,US,2022-03-19,2022-05-30,64.9,1,1
267916,US,2022-03-19,2022-05-25,33.5,1,1
267916,US,2022-03-19,2022-05-24,31.6,1,1
267916,US,2022-03-19,2022-05-23,12.6,1,1
267916,US,2022-03-19,2022-05-20,4.8,1,1
267916,US,2022-03-19,2022-05-19,26,1,1
267916,US,2022-03-19,2022-05-15,10.6,1,1
267916,US,2022-03-19,2022-05-12,4.3,1,1
267916,US,2022-03-19,2022-05-09,37.7,1,1
267916,US,2022-03-19,2022-04-29,14.1,1,1
267916,US,2022-03-19,2022-04-25,59.6,1,1
267916,US,2022-03-19,2022-04-24,33.5,1,1
267916,US,2022-03-19,2022-04-27,12.7,1,1
267916,US,2022-03-19,2022-08-02,57.8,1,1
267916,US,2022-03-19,2022-07-29,8.5,1,1
267916,US,2022-03-19,2022-04-22,54.9,1,1
267916,US,2022-03-19,2022-07-28,5.8,1,1
267916,US,2022-03-19,2022-07-26,7.3,1,1
267916,US,2022-03-19,2022-07-19,8.1,1,1
267916,US,2022-03-19,2022-06-22,9,1,1
267916,US,2022-03-19,2022-06-15,18.4,1,1
267916,US,2022-03-19,2022-06-14,25.4,1,1
267916,US,2022-03-19,2022-06-06,4.6,1,1
267916,US,2022-03-19,2022-06-05,25.8,1,1
267916,US,2022-03-19,2022-04-12,46.8,1,1
267916,US,2022-03-19,2022-04-09,7,1,1
267916,US,2022-03-19,2022-04-08,15.4,1,1
267916,US,2022-03-19,2022-04-11,46.8,1,1
267916,US,2022-03-19,2022-04-07,25.4,1,1
267916,US,2022-03-19,2022-04-06,16.4,1,1
267916,US,2022-03-19,2022-04-02,29.1,1,1
267916,US,2022-03-19,2022-04-03,8.4,1,1
267916,US,2022-03-19,2022-03-31,45.1,1,1
267916,US,2022-03-19,2022-03-30,24.2,1,1
267916,US,2022-03-19,2022-03-29,10.9,1,1
267916,US,2022-03-19,2022-03-28,49.6,1,1
267916,US,2022-03-19,2022-03-27,44.7,1,1
267916,US,2022-03-19,2022-03-26,15.1,1,1
267916,US,2022-03-19,2022-03-25,25.3,1,1
267916,US,2022-03-19,2022-03-24,32.5,1,1
267916,US,2022-03-19,2022-03-23,12.9,1,1
267916,US,2022-03-19,2022-03-22,26.1,1,1
267916,US,2022-03-19,2022-03-21,9.4,1,1
267916,US,2022-03-19,2022-04-19,208.2,1,1
267916,US,2022-03-19,2022-04-18,119.3,1,1
267916,US,2022-03-19,2022-04-17,39.8,1,1
267916,US,2022-03-19,2022-04-16,11.5,1,1
267916,US,2022-03-19,2022-04-15,137.2,1,1
267916,US,2022-03-19,2022-04-14,109.2,1,1
267916,US,2022-03-19,2022-04-13,126,1,1
267916,US,2022-03-19,2022-04-21,266.2,1,1
267916,US,2022-03-19,2022-04-20,88.4,1,1
267916,US,2022-03-19,2022-03-19,127.4,1,1
267916,US,2022-03-19,2022-10-07,13.4,1,1
267916,US,2022-03-19,2022-10-06,11.5,1,1
267916,US,2022-03-19,2022-10-04,7.8,1,1
267916,US,2022-03-19,2022-10-03,18.5,1,1
267916,US,2022-03-19,2022-10-01,9.8,1,1
267916,US,2022-03-19,2022-09-30,24.8,1,1
267916,US,2022-03-19,2022-09-29,17.7,1,1
267916,US,2022-03-19,2022-09-28,35.6,1,1
267916,US,2022-03-19,2022-09-27,28.3,1,1
267916,US,2022-03-19,2022-09-26,44.3,1,1
267916,US,2022-03-19,2022-09-15,17.2,1,1
267916,US,2022-03-19,2022-09-14,4.2,1,1
267916,US,2022-03-19,2022-09-08,10.8,1,1
267916,US,2022-03-19,2022-09-07,8.8,1,1
267916,US,2022-03-19,2022-09-02,7.4,1,1
267916,US,2022-03-19,2022-08-19,4.2,1,1
267916,US,2022-03-19,2022-08-18,6.7,1,1
267916,US,2022-03-19,2022-08-21,0.3,1,1
267916,US,2022-03-19,2022-08-16,11.1,1,1
267916,US,2022-03-19,2022-08-15,3.8,1,1
267916,US,2022-03-19,2022-08-07,14.1,1,1
267916,US,2022-03-19,2022-08-05,35,1,1
267916,US,2022-03-19,2022-08-04,9.7,1,1
267965,TR,2022-03-19,NULL,0,0,0
267989,IN,2022-03-19,NULL,0,0,0
268022,UY,2022-03-19,NULL,0,0,0
268193,GB,2022-03-21,NULL,0,0,0
268226,GR,2022-03-21,2022-03-21,27.9,1,1
268226,GR,2022-03-21,2022-04-06,19.7,1,1
268226,GR,2022-03-21,2022-04-05,23.7,1,1
268226,GR,2022-03-21,2022-03-30,30.2,1,1
268226,GR,2022-03-21,2022-03-28,23.9,1,1
268226,GR,2022-03-21,2022-03-24,61.4,1,1
268226,GR,2022-03-21,2022-03-23,95.9,1,1
268226,GR,2022-03-21,2022-03-22,15.1,1,1
268333,IN,2022-03-22,NULL,0,0,0
268371,US,2022-03-23,NULL,0,0,0
268424,US,2022-03-23,NULL,0,0,0
268425,BD,2022-03-23,NULL,0,0,0
268514,MA,2022-03-24,2022-03-24,1.7,1,0
268546,IN,2022-03-25,2022-03-25,2,1,0
268578,LB,2022-03-25,2022-03-25,1,1,0
268652,DZ,2022-03-26,2022-10-11,0.8,1,0
268652,DZ,2022-03-26,2022-10-06,0.6,1,0
268652,DZ,2022-03-26,2022-10-17,2,1,0
268652,DZ,2022-03-26,2022-10-09,1.5,1,0
268652,DZ,2022-03-26,2022-03-27,2.9,1,0
268652,DZ,2022-03-26,2022-03-26,3.5,1,0
268732,BO,2022-03-27,2022-03-30,1.7,1,1
268732,BO,2022-03-27,2022-04-01,19.5,1,1
268732,BO,2022-03-27,2022-03-27,4.7,1,0
268899,IN,2022-03-29,NULL,0,0,0
268931,IN,2022-03-30,NULL,0,0,0
268961,RU,2022-03-30,NULL,0,0,0
268979,BE,2022-03-30,NULL,0,0,0
269065,AR,2022-03-31,2022-03-31,2.1,1,0
269111,PL,2022-03-31,NULL,0,0,0
269206,US,2022-04-01,NULL,0,0,0
269286,US,2022-04-01,2022-04-01,1.2,1,0
269459,AU,2022-04-03,2022-04-03,5.7,1,0
269489,IN,2022-04-03,NULL,0,0,0
269492,DK,2022-04-03,2022-04-21,54.9,1,1
269492,DK,2022-04-03,2022-04-20,100.6,1,1
269492,DK,2022-04-03,2022-04-19,26.9,1,1
269492,DK,2022-04-03,2022-04-18,12.4,1,1
269492,DK,2022-04-03,2022-05-01,10.2,1,1
269492,DK,2022-04-03,2022-04-30,10.1,1,1
269492,DK,2022-04-03,2022-04-29,2.1,1,1
269492,DK,2022-04-03,2022-04-28,15.9,1,1
269492,DK,2022-04-03,2022-04-27,43.1,1,1
269492,DK,2022-04-03,2022-04-26,11.6,1,1
269492,DK,2022-04-03,2022-04-25,71.6,1,1
269492,DK,2022-04-03,2022-04-23,87.4,1,1
269492,DK,2022-04-03,2022-04-22,24.6,1,1
269492,DK,2022-04-03,2022-04-05,77.5,1,1
269492,DK,2022-04-03,2022-04-04,39.8,1,1
269495,MA,2022-04-03,NULL,0,0,0
269543,CO,2022-04-03,NULL,0,0,0
269567,ID,2022-04-04,NULL,0,0,0
269586,IN,2022-04-04,NULL,0,0,0
269641,BD,2022-04-04,NULL,0,0,0
269781,IN,2022-04-06,2022-04-11,2,1,0
269936,SA,2022-04-07,NULL,0,0,0
269943,PK,2022-04-07,2022-04-07,1.1,1,0
269982,IN,2022-04-07,NULL,0,0,0
269997,GB,2022-04-07,2022-04-07,25.5,1,0
270054,SG,2022-04-08,NULL,0,0,0
270170,EG,2022-04-09,NULL,0,0,0
270192,SE,2022-04-09,NULL,0,0,0
270213,BR,2022-04-09,NULL,0,0,0
270275,IN,2022-04-10,2022-04-10,0.6,1,0
270339,GB,2022-04-10,2022-04-10,11,1,0
270339,GB,2022-04-10,2022-04-11,33.1,1,0
270423,IN,2022-04-11,NULL,0,0,0
270603,ES,2022-04-12,2022-04-13,2.6,1,0
270603,ES,2022-04-12,2022-06-03,6,1,0
270603,ES,2022-04-12,2022-04-17,2,1,0
270603,ES,2022-04-12,2022-04-12,0.7,1,0
270791,SE,2022-04-14,NULL,0,0,0
270807,TR,2022-04-14,2022-04-14,66.6,1,0
270891,US,2022-04-15,2022-07-01,0.2,1,0
270891,US,2022-04-15,2022-07-03,34.8,1,0
270891,US,2022-04-15,2022-07-02,29,1,0
270960,FR,2022-04-16,2022-04-16,0.2,1,0
271051,SE,2022-04-17,NULL,0,0,0
271052,VN,2022-04-17,2022-04-17,17.5,1,0
271172,ET,2022-04-18,NULL,0,0,0
271203,US,2022-04-18,2022-06-23,1.5,1,0
271203,US,2022-04-18,2022-06-22,3.8,1,0
271203,US,2022-04-18,2022-07-02,0.8,1,0
271203,US,2022-04-18,2022-07-03,22.9,1,0
271203,US,2022-04-18,2022-07-01,10.3,1,0
271203,US,2022-04-18,2022-04-22,3.4,1,0
271203,US,2022-04-18,2022-04-21,28.1,1,0
271248,IN,2022-04-19,NULL,0,0,0
271254,US,2022-04-19,2022-04-19,2.2,1,0
271412,NG,2022-04-20,NULL,0,0,0
271437,IN,2022-04-21,2022-04-21,8.7,1,0
271440,EG,2022-04-21,NULL,0,0,0
271451,ZA,2022-04-21,2022-05-12,6.9,1,0
271451,ZA,2022-04-21,2022-05-07,0.4,1,0
271451,ZA,2022-04-21,2022-05-05,7.8,1,0
271609,US,2022-04-22,2022-04-22,8.9,1,0
271728,JO,2022-04-23,NULL,0,0,0
271871,IN,2022-04-25,NULL,0,0,0
